,Win_team,Team_1_pitcher_WHIP,Team_1_pitcher_piAn,Team_1_pitcher_piHom,Team_1_pitcher_sam,Team_1_pitcher_ball,Team_1_pitcher_ja,Team_1_pitcher_war,Team_2_pitcher_WHIP,Team_2_pitcher_piAn,Team_2_pitcher_piHom,Team_2_pitcher_sam,Team_2_pitcher_ball,Team_2_pitcher_ja,Team_2_pitcher_war,Team_1_hitter_hit,Team_1_hitter_homrun,Team_1_hitter_sam,Team_1_hitter_ball,Team_1_hitter_deg,Team_1_hitter_ta,Team_1_hitter_chul,Team_1_hitter_do,Team_1_hitter_war,Team_1_hitter_ops,Team_2_hitter_hit,Team_2_hitter_homrun,Team_2_hitter_sam,Team_2_hitter_ball,Team_2_hitter_deg,Team_2_hitter_ta,Team_2_hitter_chul,Team_2_hitter_do,Team_2_hitter_war,Team_2_hitter_ops
0,1,1.17,0.23427331887201736,0.026030368763557483,0.6071428571428571,0.20535714285714285,4.178571428571429,2.41,1.4,0.2237851662404092,0.02557544757033248,0.8984375000000001,0.4296875,4.068080357142858,3.45,0.25622222222222224,0.0261615293267594,0.2401740035965869,0.013882079530126205,0.14023598885601146,0.11865994000973552,0.2612507912490179,0.4259259259259259,0.4259259259259259,0.4259259259259259,0.2973333333333334,0.038541217898924174,0.18457516779125333,0.019146756231823398,0.1537525612072213,0.16897385628901826,0.30827305002167965,0.6822003680699333,3.4455555555555555,0.8505555555555557
1,0,1.23,0.2457737321196359,0.014304291287386216,0.826580226904376,0.2052944354403025,3.8897893030794166,4.22,1.32,0.2368866328257191,0.021996615905245348,1.0065170166545985,0.30412744388124546,3.779869659666909,3.31,0.2768888888888889,0.02138089446774212,0.2106092065001217,0.021752780357275417,0.1397377930736889,0.12784553237438775,0.2888681406822454,0.4312629092040857,0.4312629092040857,0.4312629092040857,0.2833333333333334,0.028121809796306456,0.2083322561641783,0.009366119350077176,0.1405067270362933,0.148764025571025,0.2886947007317929,0.31640211640211635,2.006666666666667,0.7794444444444445
2,0,1.58,0.2691790040376851,0.024226110363391656,0.6,0.3636363636363637,4.6909090909090905,2.28,1.31,0.2503067484662577,0.0196319018404908,0.9947368421052633,0.2368421052631579,3.6,5.11,0.23887725308641974,0.019842161489968632,0.22973572184657706,0.009598203126086634,0.12494711426476915,0.1082683480284185,0.2426266287533269,0.4826849297481826,0.4826849297481826,0.4826849297481826,0.2501080856138546,0.03971504880924205,0.2260897863045513,0.023136871315578074,0.1372491833184426,0.13173898073373974,0.2642959497331453,0.2912523841844901,1.1677777777777776,0.7290741049725653
3,0,1.32,0.25878220140515223,0.02459016393442624,0.7405566600397615,0.2236580516898609,3.4890656063618293,5.86,1.69,0.28109854604200324,0.02907915993537965,0.6492537313432836,0.3880597014925373,6.17910447761194,0.32,0.2837777777777778,0.042450731608061724,0.2041679345199918,0.01864649038346851,0.16518292144940125,0.17634384201599698,0.2949112606526809,0.34874384874384873,0.34874384874384873,0.34874384874384873,0.2831111111111111,0.028662389767150593,0.1739102488960126,0.014731876799756412,0.14355930954367535,0.1407869664061325,0.2905191246246766,0.725853094274147,1.8277777777777775,0.7786666666666666
4,1,1.3,0.2493734335839599,0.023809523809523808,0.8337787279529664,0.2351683591662213,3.800106894708712,5.07,1.29,0.23430962343096234,0.014644351464435146,0.7664884135472371,0.29411764705882354,3.6898395721925135,2.45,0.2948888888888889,0.032825747017494813,0.1908147354039154,0.021262619006460683,0.1454174500617653,0.15033036031231264,0.30581357687461985,0.4724893842540902,0.4724893842540902,0.4724893842540902,0.2878888888888889,0.034752576372865475,0.208438960999568,0.031419486458970566,0.14703221323504578,0.15705435819387806,0.30571066912608713,0.6506613756613757,2.2577777777777777,0.8180000000000001
5,0,1.32,0.24210526315789474,0.016842105263157894,0.6727272727272727,0.2727272727272727,3.9272727272727272,2.6,1.43,0.2773722627737226,0.024330900243309004,0.5632306057385761,0.21785334750265675,4.543039319872476,2.34,0.2776666666666667,0.032592782224562314,0.22636538666731665,0.01616382111056209,0.13494118511368222,0.13933740329948394,0.2859912300361099,0.3592592592592592,0.3592592592592592,0.3592592592592592,0.2973333333333334,0.038541217898924174,0.18457516779125333,0.019146756231823398,0.1537525612072213,0.16897385628901826,0.30827305002167965,0.6822003680699333,3.4455555555555555,0.8505555555555557
6,0,1.49,0.2368866328257191,0.01692047377326565,0.8161708619374524,0.4195270785659802,5.354691075514874,0.24,2.38,0.3953488372093023,0.04651162790697674,0.75,0.25,15.75,-0.57,0.2864444444444445,0.023759942023057284,0.20198064917920389,0.020379386891068062,0.1424046682610104,0.12953828217101135,0.29673779951256063,0.7051556830968595,0.7051556830968595,0.7051556830968595,0.2833333333333334,0.028121809796306456,0.2083322561641783,0.009366119350077176,0.1405067270362933,0.148764025571025,0.2886947007317929,0.31640211640211635,2.006666666666667,0.7794444444444445
7,0,1.42,0.274025974025974,0.028571428571428567,0.8125,0.2215909090909091,4.142045454545454,3.51,1.38,0.2724196277495769,0.032148900169204735,0.7518796992481203,0.17293233082706766,5.2105263157894735,0.2,0.2852222222222223,0.036924262730807504,0.20504053486903195,0.019228223949495263,0.16954592319460196,0.16180050286532802,0.2963987199319465,0.4198549598549599,0.4198549598549599,0.4198549598549599,0.2831111111111111,0.028662389767150593,0.1739102488960126,0.014731876799756412,0.14355930954367535,0.1407869664061325,0.2905191246246766,0.725853094274147,1.8277777777777775,0.7786666666666666
8,0,1.72,0.2973856209150327,0.04248366013071896,0.4084720121028745,0.34795763993948564,7.080181543116491,-0.21,1.52,0.27695167286245354,0.02973977695167286,0.6833333333333333,0.275,6.0,0.22,0.23887725308641974,0.019842161489968632,0.22973572184657706,0.009598203126086634,0.12494711426476915,0.1082683480284185,0.2426266287533269,0.4826849297481826,0.4826849297481826,0.4826849297481826,0.2520994753086419,0.03861899117571513,0.2153342908160061,0.022573232083076544,0.14190199255665248,0.12951660986750904,0.26528489458428256,0.2312369324064653,1.3277777777777775,0.7261908024691359
9,0,1.73,0.2564102564102564,0.02564102564102564,0.8123249299719888,0.5228758169934641,5.7142857142857135,0.87,1.54,0.2600732600732601,0.040293040293040296,0.9831932773109244,0.3445378151260504,5.6722689075630255,-0.34,0.2847777777777778,0.029022432700733063,0.22219207851719985,0.02099095369812055,0.13929139735869547,0.15027602725064462,0.29445727283538903,0.4724893842540901,0.4724893842540901,0.4724893842540901,0.2878888888888889,0.034752576372865475,0.208438960999568,0.031419486458970566,0.14703221323504578,0.15705435819387806,0.30571066912608713,0.6506613756613757,2.2577777777777777,0.8180000000000001
